system,mol_id,source_index,paff,formal_charge,pocket_charge,error,aimnet_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,complex_ev,pocket_ev,ligand_ev,initial_complex_ev,minimization_steps,final_max_force_ev_A,converged,initial_min_heavy_contact_A,final_min_heavy_contact_A
eg5,17,17,8.007273296456882,1,-4,,-192.60832370629652,-152.4019645933209,-663260.2616429139,-633921.2991929809,-29330.610162506015,-663257.7485733344,399,0.0019630715250968933,True,3.0223099354273857,2.763603362042719
eg5,18,18,7.746048337203666,1,-4,,-206.6996776737212,-159.784270043977,-668185.9877749654,-633921.2991929809,-34255.7252356151,-668183.5925962864,485,0.0019775487016886473,True,3.095696459107563,2.7463350749802604
eg5,19,19,8.351790240782796,1,-4,,-220.49882121006996,-164.03453121282988,-741707.4733464895,-633921.2991929809,-107776.61241964047,-741704.7192232169,1000,0.006018442567437887,False,2.7857241500667493,2.4944483243870943
eg5,20,20,8.752163554216759,1,-4,,-204.83495090105825,-129.2282334278353,-684001.39744461,-633921.2991929809,-50071.21576746592,-683997.226192733,529,0.0019289127085357904,True,2.569489566086883,2.986669817558228
eg5,21,21,8.204768480093946,1,-4,,-215.77806782471748,-161.93214742128762,-678405.972663283,-633921.2991929809,-44475.31644767589,-678403.6697987255,501,0.0018736106576398015,True,2.8320816442908674,2.551972380325902
eg5,22,22,6.963139055761074,0,-4,,-46.65257749212001,-38.358629426884704,-660702.4732031126,-633921.2991929809,-26779.150962898224,-660701.6678262518,197,0.0019232936901971698,True,3.101282329211797,3.0971338265104698
eg5,23,23,8.272124175801654,0,-4,,-57.478112824856865,-37.82085431518391,-673220.3635374575,-633921.2991929809,-39296.57185760052,-673218.6013895768,618,0.0019148333230987191,True,2.9831672533721942,3.1388430725841183
eg5,24,24,7.9018978778917415,1,-4,,-211.40555032240673,-167.8037924504123,-679097.6203189788,-633921.2991929809,-45167.15371367645,-679095.2854822539,357,0.001901328912936151,True,3.0891789766967745,2.7492657655917023
eg5,25,25,7.76846108198865,1,-4,,-178.51658969214301,-164.6101613231852,-669616.0126374105,-633921.2991929809,-35686.97223242538,-669614.7670789247,235,0.0016639601672068238,True,3.0882045507592437,3.02276045318573
eg5,26,26,7.6485456259719085,0,-4,,-44.92151467684653,-32.28242628470721,-669430.2914107833,-633921.2991929809,-35507.044236557296,-669429.3200322272,174,0.001899941242299974,True,3.103766305194901,3.0891169468850372
eg5,27,27,6.415743981638262,0,-4,,-44.08926658372526,-37.39531172562867,-657494.7309355309,-633921.2991929809,-23571.51985099791,-657494.2772031476,510,0.0019526883261278272,True,3.0942758698430404,3.138106724531658
