system,mol_id,source_index,paff,formal_charge,pocket_charge,error,aimnet_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,complex_ev,pocket_ev,ligand_ev,initial_complex_ev,minimization_steps,final_max_force_ev_A,converged,initial_min_heavy_contact_A,final_min_heavy_contact_A,eint_rank,pre_eint_rank,experimental_rank
p38,12,12,6.950146291962117,0,2,,-65.19077643246912,-60.12724860127704,-713245.5957251609,-669639.8453258709,-43602.92345966518,-713244.7250039644,453,0.0019469950348138,True,2.808742928465086,3.1175863686915237,16.0,16.0,30.0
p38,24,24,7.6686217288467535,0,2,,-65.05274398244123,-61.36762353409207,-712217.3110394187,-669639.8453258709,-42574.644759576506,-712216.5008550338,458,0.0018802566919475,True,2.8088232125070816,3.1289346954975,17.0,10.0,22.0
p38,5,5,8.98826996252334,0,2,,-64.89176878277681,-59.43940162847383,-708226.3630650943,-669639.8453258709,-38583.7037657975,-708225.5180864041,614,0.001010233303532,True,2.809322950970392,3.1284241381101383,18.0,17.0,2.5
p38,3,3,8.687683564127365,0,2,,-64.52661706597101,-60.45454609695591,-709665.5283398131,-669639.8453258709,-40022.88487499339,-709664.6984641302,485,0.0013924876693636,True,2.8093146605582247,3.124584238568364,19.0,15.0,5.5
p38,22,22,7.844574640223707,0,2,,-63.9291314108657,-58.16469029745287,-704457.560296405,-669639.8453258709,-34814.9427410155,-704456.7183673506,385,0.0018984128255397,True,2.808941670020862,3.0674893267833903,20.0,21.0,16.0
p38,13,13,8.673020471925259,0,2,,-63.728119106525774,-55.944115892927066,-709997.3348168734,-669639.8453258709,-40354.72597820245,-709996.4196769817,262,0.0016062788199633,True,2.7973952143648058,2.756885429967437,21.0,30.0,7.0
p38,8,8,7.690615667975193,0,2,,-63.66785261176464,-57.74052880571404,-724220.4357430675,-669639.8453258709,-54577.82951779912,-724219.5306408858,456,0.0018015261739492,True,2.810013079714548,3.015739802873376,22.0,22.0,21.0
p38,25,25,7.170087780770667,0,2,,-62.91490659728876,-53.600704984793545,-706120.8033342466,-669639.8453258709,-36478.22975980767,-706119.9193252013,455,0.0015969956293702,True,2.7733483280773537,2.771256225805826,23.0,34.0,28.0
p38,21,21,7.976539673343781,0,2,,-62.88675927375427,-58.84283325089159,-707156.982017995,-669639.8453258709,-37514.40966413949,-707156.1759251567,383,0.0018781278049573,True,2.8089222597390977,3.100362389857595,24.0,19.0,13.0
p38,23,23,7.939882642013236,0,2,,-62.63784754112383,-57.37761450173875,-709997.3031632212,-669639.8453258709,-40354.74160320006,-709996.4296947202,501,0.0018907665507867,True,2.799006086602651,2.968297824679004,25.0,24.0,14.0
p38,31,31,6.95747783806317,0,2,,-62.54292847035316,-58.2816670253484,-701757.9597448347,-669639.8453258709,-32115.40230089401,-701757.1568425614,378,0.0019411778775975,True,2.808885241982915,3.050552687767609,26.0,20.0,29.0
p38,16,16,7.499999664396134,0,2,,-62.329099991534434,-57.69715913992245,-706087.4281480054,-669639.8453258709,-36444.87997654516,-706086.6431468938,411,0.0019240633118897,True,2.805749435504561,2.891187884687466,27.0,23.0,24.0
p38,4,4,7.8152491549942145,0,2,,-61.92669615442572,-58.84986084326584,-704457.3897006265,-669639.8453258709,-34814.85897904819,-704456.6393125142,346,0.001981399487704,True,2.8089554058476005,3.1317260519684726,28.0,18.0,18.5
p38,15,15,6.217008462050093,0,2,,-61.13800207512985,-56.92378470339806,-704457.483607964,-669639.8453258709,-34814.98708739798,-704456.6669964768,392,0.0019319506827741,True,2.80867828388719,3.095170284262473,29.0,25.0,34.0
p38,18,18,7.734604245406791,0,2,,-61.08715002003443,-56.61937270655943,-706087.7965879597,-669639.8453258709,-36445.30227254754,-706086.9319649956,407,0.00187359447591,True,2.808168221340096,3.074655968619288,30.0,28.0,20.0
p38,33,33,8.372434073529284,0,2,,-61.03782968775307,-56.62710533558534,-703005.5193637009,-669639.8453258709,-33363.0271870207,-703004.7861642325,390,0.0016268009785562,True,2.8004674248222696,2.968769764516457,31.0,27.0,9.0
p38,29,29,6.5762465300797714,0,2,,-59.462305972207055,-54.85990051351944,-700866.7788770137,-669639.8453258709,-31224.35502150817,-700866.0666859226,324,0.0019571355078369,True,2.787464884445305,2.8437317531418,32.0,32.0,33.0
p38,14,14,7.368035330450779,0,2,,-59.28438920637368,-56.73243028120374,-703481.0305018215,-669639.8453258709,-33838.61436151718,-703480.2652104544,501,0.0017395723843947,True,2.8089589607464966,3.132793499750096,33.0,26.0,26.0
p38,0,0,7.390029269579219,0,2,,-59.15809941463517,-55.71882171428512,-706180.6211615663,-669639.8453258709,-36538.21049770568,-706179.8036744505,493,0.0019201943650841,True,2.8089142953806827,3.127885249151819,34.0,31.0,25.0
