system,mol_id,source_index,paff,formal_charge,pocket_charge,error,aimnet_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,complex_ev,pocket_ev,ligand_ev,initial_complex_ev,minimization_steps,final_max_force_ev_A,converged,initial_min_heavy_contact_A,final_min_heavy_contact_A,eint_rank,pre_eint_rank,experimental_rank
tnks2,7,7,7.4102766702601635,0,-1,,-60.4474373989234,-28.264319711558795,-544551.8944971159,-507091.48809792736,-37457.78515021199,-544550.2058800214,524,0.0019833270926028,True,2.791429354904853,2.7646153310304764,15.0,26.0,21.0
tnks2,16,16,9.302713304670675,0,-1,,-58.69492312597989,-41.63486806908325,-535816.0673934515,-507091.48809792736,-28722.034042759205,-535815.0559441008,363,0.0013906159438192,True,2.7516273440475687,2.78491183196153,16.0,16.0,1.0
tnks2,24,24,7.509997163699868,0,-1,,-58.13318909555951,-49.95152070606184,-540080.2748290827,-507091.48809792736,-32986.26583748345,-540079.2982929852,268,0.0019824791233986,True,2.786524831916524,2.854020209723232,17.0,4.0,19.0
tnks2,20,20,7.922252252304658,0,-1,,-57.72041062422213,-50.4611459764079,-537816.5475178956,-507091.48809792736,-30722.556426065035,-537815.2710389243,287,0.0018410782795399,True,2.786524831916524,2.8190451743023357,18.0,3.0,12.5
tnks2,19,19,6.156015955457939,0,-1,,-56.17368260666478,-31.10646203885664,-535182.9804002381,-507091.48809792736,-28089.05638088251,-535181.3492305956,298,0.0018900752766057,True,2.7825683893896533,2.773560593508765,19.0,25.0,27.0
tnks2,21,21,8.74631076264591,0,-1,,-55.22044578622287,-48.10938934531856,-538885.8242174294,-507091.48809792736,-31791.941534334677,-538884.5575136225,266,0.0017244352493435,True,2.786524831916524,2.829089930140111,20.0,8.0,5.0
tnks2,25,25,8.659144650456492,0,-1,,-54.79911042666047,-48.63770762540496,-538450.0402470939,-507091.48809792736,-31356.175834829628,-538449.0820315788,270,0.0016437740996479,True,2.786524831916524,2.877418975177602,21.0,6.0,6.0
tnks2,0,0,6.26874109866682,0,-1,,-54.3181682235419,-47.61474850284674,-526793.0901689964,-507091.48809792736,-19699.246612359937,-526792.6611737866,359,0.0019796499982476,True,2.807078179516922,2.829021280443908,22.0,9.0,26.0
tnks2,1,1,7.285315270298037,0,-1,,-54.07325746811953,-31.240161781391468,-529908.1268795273,-507091.48809792736,-22814.29394322645,-529906.7189352509,288,0.0019736178219318,True,2.732586046799727,2.884739777410832,23.0,24.0,25.0
tnks2,13,13,7.700363561904325,0,-1,,-53.153883668997565,-37.14400546212675,-539999.1201672737,-507091.48809792736,-32905.32709879404,-539998.1503887346,361,0.0018345136195421,True,2.774881671864735,2.9061690946101684,24.0,20.0,16.0
tnks2,17,17,7.855293687837214,0,-1,,-52.93151319511397,-39.46151716507432,-538930.2431361156,-507091.48809792736,-31836.459710532377,-538929.3277388967,401,0.0011287898523733,True,2.7839794472218604,2.920458086829374,25.0,18.0,15.0
tnks2,2,2,8.06193967019358,0,-1,,-52.28713607766699,-32.32126680721991,-531070.0402463402,-507091.48809792736,-23976.28476359348,-531068.8347489428,185,0.0019728410989046,True,2.790670632869213,2.910229732196678,26.0,22.0,9.0
tnks2,3,3,8.445225852675451,0,-1,,-49.58916151408585,-32.239157884418034,-533769.5114521026,-507091.48809792736,-26675.87296460605,-533768.4478338865,183,0.0018262098310515,True,2.7569917700359494,2.894017597345252,27.0,23.0,7.0
