system,mol_id,source_index,paff,formal_charge,pocket_charge,error,aimnet_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,complex_ev,pocket_ev,ligand_ev,initial_complex_ev,minimization_steps,final_max_force_ev_A,converged,initial_min_heavy_contact_A,final_min_heavy_contact_A
cdk8,12,18,8.204768480093946,0,-1,,-63.27201648596948,-4.88193326957516,-747878.3901435601,-712664.0934436944,-35211.552965547235,-747875.4548026018,395,0.0017363892402499914,True,2.4872115084743265,3.0580924343093203
cdk8,13,19,7.871750862367691,0,-1,,-56.548114745332704,0.947417417858361,-743198.2063946276,-712664.0934436944,-30531.660792590672,-743195.6028828014,403,0.0012903783936053514,True,2.492079752289797,2.9926656498834916
cdk8,14,20,8.14642165063763,0,-1,,-59.61250659743259,-1.9184488738844965,-745303.0077547104,-712664.0934436944,-32636.329268065772,-745300.3062132766,439,0.0015077359275892377,True,2.495698095429138,3.017314807382879
cdk8,15,21,6.205204295273051,0,-1,,-68.02404413650191,2.1319564541963767,-746842.3847271565,-712664.0934436944,-34175.341481721196,-746838.7725856161,669,0.0019412233959883451,True,2.4874219517840968,2.911236731432908
cdk8,16,22,8.272124175801654,0,-1,,-56.29322809746919,1.6159788036357183,-744345.0937125778,-712664.0934436944,-31678.559163472095,-744342.4032130487,321,0.00148351164534688,True,2.4802445477962336,2.993735943353579
cdk8,17,23,8.449292252839834,0,-1,,-63.637096350769205,-3.63176897828924,-748418.8182248786,-712664.0934436944,-35751.965215504424,-748415.8631194511,428,0.0006473261164501309,True,2.485643197657481,3.066700414516017
cdk8,18,24,7.001158778618507,0,-1,,-54.67308053165755,2.673942368171239,-742129.0635943073,-712664.0934436944,-29462.59930144948,-742126.508851162,621,0.0019996159244328737,True,2.4949681807587387,3.016585022901271
cdk8,19,25,8.449292252839834,0,-1,,-62.91892804600637,-5.202990346076514,-746373.1711279337,-712664.0934436944,-33706.34926128468,-746370.5568302952,426,0.0016311979852616787,True,2.4941454738290916,3.007060364357947
cdk8,20,26,6.608802901684713,0,-1,,-65.50718292197227,6.132711848431754,-745766.9432459883,-712664.0934436944,-33100.009141985116,-745763.7081701759,574,0.0005905654979869723,True,2.4893308648220933,2.96856841290817
cdk8,21,27,5.63631589112044,0,-1,,-50.98465522727563,8.4092943579539,-742238.551501888,-712664.0934436944,-29572.24715428955,-742235.8714338038,397,0.0019605320412665606,True,2.50006860040338,3.0884255086883985
cdk8,22,28,8.204768480093946,0,-1,,-59.507947285197915,2.26849450424476,-750702.3446265069,-712664.0934436944,-38035.67067398321,-750698.947190275,342,0.0017806455725803971,True,2.481956406857785,3.0550521682005773
cdk8,23,29,7.180317406081034,0,-1,,-58.09248794876225,10.258237311422906,-755039.7427972857,-712664.0934436944,-42373.130224888184,-755036.6864905804,712,0.0018942285096272826,True,2.4847561402442064,3.0471299408002865
cdk8,24,30,6.112873379436056,0,-1,,-43.64505857499798,-0.8055400797900147,-732931.8335375095,-712664.0934436944,-20265.847464945455,-732929.791781308,451,0.0018577148439362645,True,2.4860277106437136,3.010888517235642
cdk8,25,32,8.272124175801654,0,-1,,-61.58394453860162,-1.0969149910236082,-748417.963158967,-712664.0934436944,-35751.19918268197,-748414.6791204839,400,0.0018242585938423872,True,2.4859585578076837,2.93584921771059
cdk8,26,17,8.04891893940587,0,-1,,-49.913802630033196,2.085095473738399,-741092.4059875285,-712664.0934436944,-28426.14807649374,-741090.0997209442,597,0.0019815503619611263,True,2.4994816544057987,3.1449498966781735
cdk8,27,4,6.8109461988521804,0,-1,,-43.90814953403505,7.919359492512424,-737077.9047664895,-712664.0934436944,-24411.907285221652,-737075.566087169,339,0.0019283727742731571,True,2.4935744709369403,3.1624080852534977
cdk8,28,1,6.5929120586764425,0,-1,,-41.57638458595002,176.59011582224676,-741092.0634240016,-712664.0934436944,-28426.167057631974,-741082.1292766554,505,0.0019532598089426756,True,2.0082048078875685,3.121567893892263
cdk8,29,16,8.449292252839834,0,-1,,-69.45516767620609,-0.27338476210791807,-745243.6912969027,-712664.0934436944,-32576.585992077067,-745240.3126889191,704,0.0018483423627912998,True,2.490141417802937,2.6834531780209443
cdk8,30,31,8.204768480093946,0,-1,,-56.25767528930789,21.20301905605611,-746312.0742703897,-712664.0934436944,-33645.541262999686,-746307.4081866741,532,0.0017716656439006329,True,2.471880545507646,3.1124556419281832
cdk8,31,14,8.449292252839834,0,-1,,-54.80689205032755,-0.826845948354575,-746313.30170166,-712664.0934436944,-33646.83160618559,-746310.7848832386,474,0.0019024279899895191,True,2.499506793529902,3.1075282535257207
