system,mol_id,source_index,paff,formal_charge,pocket_charge,error,aimnet_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,complex_ev,pocket_ev,ligand_ev,initial_complex_ev,minimization_steps,final_max_force_ev_A,converged,initial_min_heavy_contact_A,final_min_heavy_contact_A,eint_rank,pre_eint_rank,experimental_rank
syk,24,28,7.901059567403933,0,1,,-107.46065748791926,150.39368958493716,-676598.6854696954,-641072.1588215041,-35521.86671303807,-676586.3067520725,264.0,0.0019826819188892,True,1.7613025318500162,2.679525413034875,17.0,23.0,26.0
syk,14,16,8.639835542248141,0,1,,-107.27567525569494,176.47075108001334,-679819.3540026357,-641072.1588215041,-38742.5432675672,-679805.979535542,598.0,0.0017529579345136,True,1.750909546553293,2.6790891729715227,18.0,32.0,7.0
syk,28,33,8.421740573871869,0,1,,-105.8452998923364,154.75921413696625,-676162.7265176466,-641072.1588215041,-35085.97780952444,-676150.3780428676,293.0,0.0017321845516562,True,1.7596631253524186,2.69384243985901,19.0,25.0,10.5
syk,15,17,8.202143778199673,0,1,,-105.59078044328812,155.90082898996707,-676163.2416285923,-641072.1588215041,-35086.50395747804,-676150.8853920777,291.0,0.0018250009743496,True,1.7596631253524186,2.6789509633781807,20.0,28.0,15.0
syk,22,26,8.410457292260311,0,1,,-105.21060046041448,32.023654856386,-677727.3984260182,-641072.1588215041,-36650.677241068384,-677720.653712999,263.0,0.0019419570453464,True,2.2406813128022653,2.734423143670154,21.0,19.0,12.0
syk,17,19,8.570187252637577,0,1,,-104.9198671850346,154.88617563670493,-675726.7195718142,-641072.1588215041,-34650.01099425243,-675714.4157468671,346.0,0.001883550430648,True,1.7596631253524186,2.6932000641797336,22.0,26.0,9.0
syk,0,0,7.624803050871818,0,1,,-103.24963081039752,242.42085239890045,-679851.7501972057,-641072.1588215041,-38775.114047948206,-679835.3591437011,464.0,0.0019612878095358,True,1.778978604259078,2.628744550569302,23.0,40.0,32.0
syk,30,35,8.421740573871869,0,1,,-102.8129254092922,-56.31000409011044,-677291.9434383783,-641072.1588215041,-36215.32622645933,-677289.1597390564,294.0,0.0019700694829225,True,2.713923215008444,2.7582494862843623,24.0,12.0,10.5
syk,31,31,6.332760332616543,0,1,,-101.0815686852329,155.4252678897118,-677805.8013605595,-641072.1588215041,-36729.259227374045,-677792.2670424627,348.0,0.0019868095405399,True,1.7571070604122063,2.6168437259750394,25.0,27.0,43.0
syk,10,12,8.329409658034875,0,1,,-100.69614655763672,182.0733868097319,-677804.9035785439,-641072.1588215041,-36728.37815884375,-677791.6807463084,489.0,0.0019163871183991,True,1.748407344832142,2.669376668418674,26.0,34.0,14.0
syk,27,32,7.568400626308407,0,1,,-99.55474524133068,218.9595663868899,-676736.4455555915,-641072.1588215041,-35659.96963173698,-676721.8838404346,489.0,0.0019883355125784,True,1.750942445934313,2.6467318400665003,27.0,37.0,34.0
syk,32,2,6.94817881430349,0,1,,-99.17275757089868,111.33180207727946,-677805.7724422852,-641072.1588215041,-36729.313082983856,-677794.7141677681,440.0,0.0016238410025835,True,1.801646063841956,2.640217603475731,28.0,21.0,42.0
syk,25,29,7.549580241228478,0,1,,-98.75042511735074,181.0264543615423,-677805.6793672396,-641072.1588215041,-36729.23832200678,-677791.3759326632,409.0,0.0019614859484136,True,1.7596631253524186,2.632566605179424,29.0,33.0,35.0
syk,11,13,7.73188655327492,0,1,,-97.70693972029244,161.7664881190582,-679436.3235994639,-641072.1588215041,-38359.92780404064,-679423.4741943573,662.0,0.0018218633485957,True,1.7668041063187518,2.582640160716182,30.0,31.0,30.0
syk,16,18,7.17328300923546,0,1,,-97.56623766400676,336.3145639320082,-679436.0355263537,-641072.1588215041,-38359.64583234911,-679416.2454537266,320.0,0.0017096934607252,True,1.633879094433375,2.65025457868822,31.0,42.0,41.0
syk,20,24,7.75343022388447,0,1,,-97.2372945360436,152.7457599188796,-676736.7581595647,-641072.1588215041,-35660.38272988414,-676724.6698514011,694.0,0.0018976349383592,True,1.7804977512241609,2.591467569672889,32.0,24.0,29.0
syk,26,30,7.984411681502445,0,1,,-97.23460656694652,156.02119526206988,-676162.3681594738,-641072.1588215041,-35085.99284635458,-676150.329784617,392.0,0.0005406406125985,True,1.7585854854223828,2.6525037998992342,33.0,29.0,22.0
syk,19,22,7.194444231273841,0,1,,-96.77508348791068,139.30137615714912,-677805.9865164235,-641072.1588215041,-36729.63113011105,-677794.3198620598,351.0,0.0017864555120468,True,1.7845580829301142,2.674438234061908,34.0,22.0,39.0
syk,29,34,7.428472692316228,0,1,,-96.73545574211668,247.5409768874023,-679851.290902747,-641072.1588215041,-38774.93723485618,-679835.1902965843,564.0,0.0018558783922344,True,1.7492305919940474,2.643474943615662,35.0,41.0,37.0
syk,2,4,8.066961842198525,0,1,,-95.78450999070456,161.19512305879522,-675726.3056956972,-641072.1588215041,-34649.993264717115,-675714.1587236035,374.0,0.0016270818887278,True,1.7593877390024837,2.6563985513259336,36.0,30.0,20.0
syk,21,25,7.300617408193101,0,1,,-94.90504734693924,235.19478426112255,-677805.4503154078,-641072.1588215041,-36729.1760215375,-677790.2016805744,498.0,0.0019302963046357,True,1.750942445934313,2.6695293941746536,37.0,39.0,38.0
syk,12,14,8.156377898632956,0,1,,-94.40208282628129,-64.57506070434746,-673047.2689515176,-641072.1588215041,-31971.016468253227,-673045.3510673268,403.0,0.0018845850136131,True,2.842991562479144,2.766129032001712,38.0,10.0,16.0
syk,18,20,7.477606496503276,0,1,,-93.58800148482588,184.69394249770585,-679818.7807940973,-641072.1588215041,-38742.56361274108,-679805.6568875962,355.0,0.0013457846362143,True,1.7591983035392706,2.6398082364493427,39.0,35.0,36.0
syk,23,27,7.911526912118682,0,1,,-88.28825100285879,222.53957228298316,-677231.0834443677,-641072.1588215041,-36155.09608194383,-677216.6401296937,595.0,0.0017830413999035,True,1.7596631253524186,2.618072669534894,40.0,38.0,25.0
syk,6,8,8.072042045705128,0,1,,-87.73035548891372,-21.59017945103372,-673046.9384965516,-641072.1588215041,-31970.975326766904,-673043.543522343,341.0,0.0018574844580143,True,2.1427450492280324,2.760871974016088,41.0,17.0,19.0
syk,3,5,7.681243930044761,0,1,,-85.645131609782,202.90970035891493,-677230.9966317235,-641072.1588215041,-36155.12388580445,-677217.5006030734,342.0,0.0019611164461821,True,1.7601538751726773,2.661614384443742,42.0,36.0,31.0
syk,5,7,7.57323611866344,0,1,,-80.53066366681674,-53.8758212964881,-669931.7547013466,-641072.1588215041,-28856.103739748614,-669930.026500231,317.0,0.0019617269281297,True,2.842991562479144,2.736119044879108,43.0,14.0,33.0
