system,mol_id,source_index,paff,formal_charge,pocket_charge,error,aimnet_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,complex_ev,pocket_ev,ligand_ev,initial_complex_ev,minimization_steps,final_max_force_ev_A,converged,initial_min_heavy_contact_A,final_min_heavy_contact_A
mcl1,22,38,4.23753681085044,-1,1,,-105.39764216482327,-81.20921927574321,-671484.1965055697,-640316.841071125,-31162.784960103058,-671483.0503936219,282.0,0.0019264211878180504,True,3.0214602415542733,2.685355431471151
mcl1,23,40,4.882697835043988,-1,1,,-115.22588266022584,-94.0660424056456,-670448.0495724212,-640316.841071125,-30126.211834109203,-670446.7659180734,332.0,0.0017997637623921037,True,2.6426358448823515,2.7753573025176124
mcl1,24,42,6.12903200659824,-1,1,,-111.98327834119995,-84.72818391747406,-692948.7554339163,-640316.841071125,-52627.05830823602,-692947.1563866694,309.0,0.0019379801815375686,True,2.520959902276411,2.7207123569126175
mcl1,25,44,6.8401758973607025,-1,1,,-116.42665154293452,-88.11836307587585,-694018.2628414067,-640316.841071125,-53696.37303282771,-694016.8289846055,320.0,0.0015098461881279945,True,2.519857560073349,2.720440910269935
mcl1,26,45,6.195014522727272,-1,1,,-116.06764200467812,-83.4061048378729,-683553.4547610452,-640316.841071125,-43231.580520593176,-683551.2223425412,433.0,0.001799480989575386,True,2.5360953718630794,2.730578460170143
mcl1,27,47,6.76686183431085,-1,1,,-112.05390689568598,-92.10122723872041,-692948.7712924802,-640316.841071125,-52627.071104055845,-692947.6268183043,262.0,0.0019986715633422136,True,2.5689601594122156,2.8287354747232665
mcl1,28,49,7.302052813782991,-1,1,,-116.11023472308634,-94.54567609140356,-694018.3049758702,-640316.841071125,-53696.42888842311,-694017.2520020786,309.0,0.0019572991877794266,True,2.5638188730340494,2.827784384772596
mcl1,29,50,7.170087780791788,-1,1,,-113.947444245068,-87.57459979162671,-683553.4115546475,-640316.841071125,-43231.62925467216,-683551.5366037854,237.0,0.0016722168074920774,True,2.569872433655417,2.814089564119661
mcl1,30,52,6.788856472873899,-1,1,,-117.83335641230651,-106.66839308866354,-682582.2869972243,-640316.841071125,-42260.33618814869,-682581.5771059545,576.0,0.001951790414750576,True,3.03001535873042,2.7195453212869145
mcl1,31,53,6.627565954545454,-1,1,,-116.23060563871012,-98.75300122239194,-672117.4070024398,-640316.841071125,-31795.52569521583,-672115.8315845795,466.0,0.0017785197123885155,True,2.7734930363274537,2.7627189763255693
mcl1,32,55,6.898826867302052,-1,1,,-118.03819919072802,-96.54630379266958,-695087.3652141782,-640316.841071125,-54765.405522279,-695086.1723739163,409.0,0.0019918291363865137,True,2.5662745065057546,2.761427607398745
mcl1,33,56,6.539589498533725,-1,1,,-119.3969579957582,-108.62949165322516,-690841.4982382151,-640316.841071125,-50519.47962495742,-690840.8585230198,244.0,0.001753885648213327,True,3.0309125905470933,2.716334390750909
mcl1,34,57,5.923753609970674,-1,1,,-119.69548428355414,-95.33070990250864,-703346.3433711615,-640316.841071125,-63024.311812578744,-703345.0207778304,305.0,0.0018159631872549653,True,2.578752926011536,2.6940186356482183
mcl1,35,58,5.8357771539589445,-1,1,,-118.62893989883321,-90.19243785438643,-692881.4948537955,-640316.841071125,-52559.509544954635,-692879.4126597696,446.0,0.0019964221864938736,True,2.598197105040937,2.6958460656157706
mcl1,36,60,6.6422290469208205,-1,1,,-120.14857147861329,-93.64435955005878,-703346.5686735606,-640316.841071125,-63024.51746725752,-703345.2333541838,234.0,0.001381160574965179,True,2.547669218176103,2.6675206811486434
mcl1,37,61,6.964809384164222,-1,1,,-117.86615847356808,-87.40598492714885,-692881.6663006349,-640316.841071125,-52559.71406912722,-692879.4935620755,219.0,0.001920191920362413,True,2.542973212112217,2.663790253936861
mcl1,38,63,6.165689037390028,-1,1,,-120.27289214615212,-106.81818281949964,-703346.567209655,-640316.841071125,-63024.51061229746,-703345.7871191286,241.0,0.0016017637681216002,True,3.030543956585524,2.7173933831527886
mcl1,39,64,6.180352129765396,-1,1,,-118.02717366254707,-99.10546957680106,-692881.6826293761,-640316.841071125,-52559.723415589,-692879.977844714,231.0,0.001665281830355525,True,2.7807882558693136,2.721132814558213
mcl1,40,66,5.557184695014662,-1,1,,-117.78551466720084,-104.79878921276463,-682053.2697977707,-640316.841071125,-41731.32106330945,-682052.5448260658,313.0,0.0018824879080057144,True,3.0646812526098173,2.730630650944487
mcl1,41,67,5.637829953812316,-1,1,,-115.93620062820146,-66.86233030395412,-684093.432737545,-640316.841071125,-43771.56419693055,-684090.5014929376,208.0,0.001481774728745222,True,2.4371698815575593,2.668417305998142
