mol_id,name,formal_charge,n_atoms,source_index,label,paff,smina_affinity_kcal_mol,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
125142,B4RNM9:125142,0,50,71.0,0.0,,-8.84528,-34.828561770324704,-79056.5356807608,-79058.96739126694,-79060.95116678825,56.07657643693453,45.74695029434388,66.99496496095371,1000,46,13,0.006112145259976387,False,,47.0
105740,B4RNM9:105740,0,39,75.0,0.0,,-9.01327,-61.821886302380896,-41196.32423609881,-41198.49427324624,-41199.040436449366,50.042245432505474,12.59482266908624,0.8151817992108175,592,106,8,0.0019837648142129183,True,,5.0
32062,B4RNM9:32062,0,42,79.0,0.0,,-8.36997,-60.37067215522605,-60404.46455691512,-60406.87829205041,-60408.10664127768,55.66205453782518,28.326406108142134,23.61778849074126,844,101,10,0.0019928221590816975,True,,25.0
127179,B4RNM9:127179,0,29,83.0,0.0,,-7.72732,-29.891628807849184,-31758.752373629155,-31760.233966760614,-31760.366462048893,34.16634927352211,3.0554139326833734,7.330134398356298,574,250,4,0.001774426200427115,True,,10.0
47922,B4RNM9:47922,0,37,87.0,0.0,,-8.82284,-20.892065921595663,-52993.29923027716,-52995.1695774504,-52995.44521227061,43.13123044829374,6.356289955386898,28.59545448208498,404,266,7,0.0019503490766510367,True,,30.0
11553,B4RNM9:11553,0,29,91.0,0.0,,-8.02529,-33.56568273357138,-31048.053177854134,-31050.05828798217,-31050.658301003594,46.23893801325361,13.836628979527731,26.50988425920996,1000,103,7,0.006519034039229155,False,,27.0
100237,B4RNM9:100237,0,36,95.0,0.0,,-8.70611,-23.99643765349797,-53173.875934077776,-53175.858351153125,-53176.23903225578,45.715623786323206,8.778714775909515,30.49790090873475,371,166,6,0.0019160702358931303,True,,33.0
9163,B4RNM9:9163,0,25,99.0,0.0,,-7.83645,-18.60356090195379,-28487.347404676788,-28488.85348202422,-28493.955635473085,34.73096870707752,117.65845364669879,133.7858614518225,320,124,5,0.0019393466645851731,True,,55.0
24280,B4RNM9:24280,0,56,103.0,0.0,,-7.083,-20.563365379724647,-82919.3112123203,-82922.60113257825,-82928.23797801152,75.86736346721389,129.98874372772053,185.29274181520978,983,52,12,0.0019998939242213964,True,,59.0
48402,B4RNM9:48402,0,64,107.0,0.0,,-8.7961,-53.46312457226087,-95834.34395274139,-95837.35724786858,-95838.30156475,69.48823640845852,21.776464611195284,37.80157644739293,866,300,13,0.0019840195309370756,True,,34.0
140342,B4RNM9:140342,0,13,111.0,0.0,,-4.7643,-35.46836479135078,-21122.475805299557,-21123.27704662014,-21123.460030824484,18.477063797180865,4.219715996531641,-12.771584997638275,96,58,3,0.0015517957508563995,True,,2.0
124026,B4RNM9:124026,0,36,115.0,0.0,,-7.74724,-21.53240885818486,-47333.88901117543,-47335.79772178969,-47336.00752595281,44.01591241498769,4.8381989386445055,27.321702495447337,595,209,7,0.0018990056123584509,True,,29.0
32669,B4RNM9:32669,0,33,119.0,0.0,,-9.49988,-36.77099513450928,-39722.12654326386,-39722.43057577163,-39725.39968959378,7.011156187429955,68.46939131031826,38.709552363238934,482,120,4,0.0019814949482679367,True,,36.0
44050,B4RNM9:44050,0,43,123.0,0.0,,-9.88839,-52.73286511795224,-50911.77996861319,-50914.527525141726,-50922.581275533405,63.360158743608906,185.72389612316803,196.3511897488247,859,300,12,0.0019776197150349617,True,,61.0
47560,B4RNM9:47560,0,36,127.0,0.0,,-6.87224,-34.22668322056369,-52057.687785050846,-52060.27559866484,-52062.34507062987,59.67639962224747,47.7231572336379,73.17287363532168,795,133,10,0.0019568316638469696,True,,48.0
1172,B4RNM9:1172,0,31,131.0,0.0,,-6.8659,-55.16527095800073,-44863.0431833245,-44863.87067914358,-44865.39238724315,19.082506915563357,35.09142241424567,-0.9913416281917051,532,105,10,0.0014157574623823166,True,,4.0
117103,B4RNM9:117103,0,37,135.0,0.0,,-5.89029,-17.501399451550324,-44453.69124855856,-44456.288213361666,-44457.3296739158,59.88743105637487,24.016650922386223,66.40268252721077,488,76,9,0.001998184947296977,True,,46.0
116841,B4RNM9:116841,0,29,139.0,0.0,,-8.14995,-33.00184015578732,-35578.02713173773,-35578.39061874099,-35579.6372281501,8.382209424531258,28.747495904977036,4.1278651737209735,617,29,4,0.0019621679093688726,True,,8.0
99245,B4RNM9:99245,0,34,143.0,0.0,,-6.33347,-13.745739633848176,-39266.04947140914,-39268.469894888134,-39273.168719619025,55.8162914076956,108.3574724544055,150.42802422825292,838,70,16,0.0019469921244308352,True,,57.0
36583,B4RNM9:36583,0,31,147.0,0.0,,-7.39454,-54.65001125777805,-50698.93497950795,-50700.34445421059,-50700.69582458522,32.50325879642822,8.102793330382099,-14.043959130967728,497,168,9,0.0017123991856351495,True,,1.0
108281,B4RNM9:108281,0,60,151.0,0.0,,-7.29782,-45.3345989400209,-80180.2142816612,-80180.5531471561,-80186.78039780959,7.814423953149009,143.60381154814453,106.08363656127264,1000,21,17,0.02655906230211258,False,,53.0
26394,B4RNM9:26394,0,38,155.0,0.0,,-7.4164,-33.902829956849374,-43870.144759948766,-43872.16057587137,-43872.6874969543,46.48581950095172,12.151088835829878,24.734078379932225,601,229,13,0.0018916843691840768,True,,26.0
69657,B4RNM9:69657,0,38,159.0,0.0,,-8.18679,-40.4853642686911,-53461.60214228151,-53463.12424611323,-53471.40885390606,35.10054821449416,191.04759426455382,185.6627782103569,1000,252,7,0.05073614791035652,False,,60.0
131800,B4RNM9:131800,0,28,163.0,0.0,,-7.33241,-20.193594657400176,-48479.047773113445,-48480.43693280884,-48480.63077593363,32.03478360009648,4.470128650708807,16.311317593405114,325,105,3,0.001987885218113661,True,,18.0
111991,B4RNM9:111991,0,42,167.0,0.0,,-8.37669,-9.263684850150463,-60632.32866786898,-60636.37938296347,-60636.65961851276,93.4117091847072,6.462385288230311,90.61040962278705,460,153,9,0.0019178257789462805,True,,52.0
141261,B4RNM9:141261,0,24,171.0,0.0,,-6.64788,-22.565219854261315,-57516.3395516826,-57517.641992269004,-57518.58280319925,30.034993439338475,21.695615456502168,29.165389041579328,406,43,9,0.0019352108938619494,True,,32.0
120617,B4RNM9:120617,0,45,175.0,0.0,,-7.7137,-57.28365057806148,-62295.809092445954,-62298.576080991836,-62301.015958733435,63.80827170908122,56.26491736100751,62.78953849202725,939,300,8,0.0019019279861822724,True,,45.0
68382,B4RNM9:68382,0,35,179.0,0.0,,-8.49623,-18.929459201997435,-38986.585582363696,-38988.81056439819,-38989.066339083096,51.3093046287409,5.898304355117659,38.27814978186112,719,300,5,0.0019251611083745956,True,,35.0
19378,B4RNM9:19378,0,33,183.0,0.0,,-7.71682,-56.22236517537781,-37266.63382464598,-37269.16913586666,-37269.941920132114,58.46566566998309,17.82082851631449,20.064129010919768,675,300,5,0.001957337372004986,True,,21.0
52055,B4RNM9:52055,0,58,187.0,0.0,,-7.43784,-45.10877353536623,-67399.88394957609,-67402.28842658897,-67404.19344222256,55.448557163192156,43.9307041364106,54.27048776423652,1000,279,23,0.008707785047590733,False,,43.0
92627,B4RNM9:92627,0,36,191.0,0.0,,-8.58586,-29.359565543293048,-52522.17198537563,-52524.08888292701,-52526.84523068739,44.20470767004417,63.5628893659756,78.40803149272672,576,43,6,0.001171788084320724,True,,49.0
70948,B4RNM9:70948,0,34,195.0,0.0,,-8.26609,-25.221403774180494,-152896.83152853634,-152898.4142456957,-152898.73909554412,36.49832475565952,7.491215467530116,18.76813644900914,562,88,7,0.0018098843283951283,True,,20.0
138088,B4RNM9:138088,0,30,199.0,0.0,,-6.1608,-16.936216885498144,-60373.1482781859,-60375.54048801703,-60377.53320741957,55.16566923166093,45.95320109520124,84.18265344136402,811,113,10,0.0010459753684699535,True,,51.0
131898,B4RNM9:131898,0,33,203.0,0.0,,-7.96445,-53.01205649991559,-59892.38939117788,-59894.98088066559,-59895.679863480815,59.76116728395799,16.118926643203622,22.868037427246023,673,138,7,0.0019650824833661318,True,,23.0
77944,B4RNM9:77944,0,45,207.0,0.0,,-8.04695,-22.332343152372484,-53677.65516493317,-53679.2118246216,-53680.59837140434,35.8974252010585,31.974528402807913,45.53961045149393,583,75,12,0.001998976105824113,True,,40.0
70447,B4RNM9:70447,0,29,211.0,0.0,,-7.04455,-42.37000610978604,-43335.005922043056,-43336.250245769035,-43337.849763256796,28.694786799723946,36.88574953241831,23.210530222356216,352,21,8,0.0014725889777764678,True,,24.0
52721,B4RNM9:52721,0,27,215.0,0.0,,-8.65083,-20.917792722705883,-44642.3498572918,-44644.0976583505,-44644.41058324085,40.30524991256096,7.21621940129994,26.603676591155015,378,237,5,0.0018494327086955309,True,,28.0
46322,B4RNM9:46322,0,42,219.0,0.0,,-8.29463,-30.27739548293886,-47363.552361164955,-47364.881875135776,-47365.78500997159,30.65932051558692,20.82678407872277,21.20870911137083,1000,122,10,0.022622596472501755,False,,22.0
108300,B4RNM9:108300,0,34,223.0,0.0,,-7.98919,-30.554268453797484,-36941.07332421742,-36942.528546722504,-36942.660934462016,33.558228182741985,3.052933799195108,6.056893528139609,550,277,4,0.0018161418847739697,True,,9.0
3204,B4RNM9:3204,0,33,227.0,0.0,,-6.99335,-33.78180158610822,-40384.72556147476,-40386.51138836572,-40386.921864253345,41.18214643607161,9.465798839947427,16.866143689910814,1000,282,10,0.005812549497932196,False,,19.0
86255,B4RNM9:86255,0,43,231.0,0.0,,-9.2288,-40.84941470088435,-48740.37753345384,-48741.58016677581,-48742.09357234459,27.733383244134465,11.839413675219738,-1.276617781530149,618,300,8,0.0017406458500772715,True,,3.0
109281,B4RNM9:109281,0,20,235.0,0.0,,-6.84819,-34.2783856723862,-54757.63321593724,-54758.968710313915,-54759.5342948559,30.797231950844438,13.042689382643623,9.56153566110186,273,50,3,0.001814141869544983,True,,11.0
77086,B4RNM9:77086,0,32,239.0,0.0,,-7.89307,-27.89728549575144,-41588.22342927693,-41589.81080471697,-41589.96797492123,36.60574726031763,3.62443101280621,12.332892777372397,457,122,7,0.0018333933549001813,True,,15.0
111999,B4RNM9:111999,0,35,243.0,0.0,,-7.40764,-60.54133119326957,-38172.866154214455,-38175.429279019685,-38175.92942707808,59.10706216686333,11.533688223032353,10.099419196626112,715,265,7,0.0019824940245598555,True,,12.0
105310,B4RNM9:105310,0,42,247.0,0.0,,-8.39636,-64.41209950390636,-46217.48628975896,-46219.418475015,-46223.785429108175,44.557250514499394,100.70435373973945,80.84950475033247,851,300,8,0.0019750723149627447,True,,50.0
