mol_id,name,formal_charge,n_atoms,source_index,label,paff,smina_affinity_kcal_mol,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
438,B4RNM9:438,0,39,42.0,1.0,8.0,-8.45473,-45.37976511267843,-54612.09737658381,-54614.59903868043,-54617.784984865226,57.68969843514841,73.46966438018686,85.77959770265684,958,116,8,0.0019809165969491005,True,,50.0
62482,B4RNM9:62482,0,34,46.0,1.0,8.0,-8.03449,-38.92879378034696,-38040.13509051598,-38042.283415469625,-38049.423409487164,49.54155034928453,164.65217355180823,175.26493012074582,447,35,7,0.0015385921578854322,True,,59.0
99711,B4RNM9:99711,0,32,50.0,1.0,8.0,-8.14782,-46.80880058777025,-36537.239168168984,-36538.88261462166,-36539.61650816752,37.89877552898592,16.923987216911666,8.013962158127338,628,131,6,0.0019830879755318165,True,,13.0
119060,B4RNM9:119060,0,36,54.0,1.0,8.0,-8.05164,-30.834480578481333,-38535.1698003201,-38536.70686841795,-38537.679051759515,35.445632389270756,22.41908044835688,27.030232259146302,786,81,7,0.0019252700731158257,True,,26.0
11311,B4RNM9:11311,0,43,58.0,0.0,,-7.71875,-37.61843432700344,-54355.95673104752,-54359.39150811708,-54359.99353783034,79.20784090011024,13.883134998169522,55.472541571276324,1000,157,10,0.018266672268509865,False,,43.0
22575,B4RNM9:22575,0,34,62.0,0.0,,-8.79829,-17.747177055354776,-43107.746256657585,-43109.41939569394,-43109.58258907568,38.58350277517688,3.763328785272146,24.599654505094254,253,300,6,0.00048246028018184006,True,,24.0
19980,B4RNM9:19980,0,40,66.0,0.0,,-8.32525,-24.709801299488824,-80969.05267129041,-80970.95995212738,-80971.27851070376,43.982940967309816,7.346135287599556,26.619274955420547,370,144,10,0.0017639289144426584,True,,25.0
64267,B4RNM9:64267,0,37,70.0,0.0,,-8.38475,-6.061087053747208,-131688.01951738333,-131690.25745899713,-131690.4193822203,51.608159627148986,3.734038232917583,49.28111080631936,347,125,9,0.0019547794945538044,True,,39.0
80164,B4RNM9:80164,0,39,74.0,0.0,,-8.38249,-27.361736622900228,-43352.81917292881,-43354.44327523449,-43354.556419540415,37.452688901931865,2.6091696786047445,12.70012195763638,250,300,7,0.001703484682366252,True,,15.0
15531,B4RNM9:15531,0,48,78.0,0.0,,-7.65297,-50.15637613499487,-70304.46182093148,-70306.23190852847,-70314.5492469105,40.819189694761114,191.80237958212845,182.4651931418947,1000,279,12,0.005737120285630226,False,,60.0
107741,B4RNM9:107741,0,39,82.0,0.0,,-6.56002,-23.93558083945254,-56606.34116309093,-56608.505595061484,-56611.03242116253,49.91298698303439,58.26999416274452,84.24740030632637,545,28,10,0.001900583622045815,True,,49.0
130295,B4RNM9:130295,0,23,86.0,0.0,,-5.99036,-45.35398796925728,-25078.450714552633,-25080.02065785787,-25081.725048232307,36.203752681753436,39.304175751772625,30.15394046426878,541,98,4,0.0016789654036983848,True,,32.0
19276,B4RNM9:19276,0,36,90.0,0.0,,-7.49162,-20.921640646023445,-57102.101398344836,-57103.50913220426,-57104.020933618114,32.463113997972975,11.802420984028444,23.343894335977975,926,98,8,0.0018714946927502751,True,,22.0
9478,B4RNM9:9478,0,45,94.0,0.0,,-8.14445,-61.75847718958175,-74803.3386069583,-74807.81871638857,-74812.02781415096,103.31377780309036,97.06410027330934,138.61940088681794,869,240,9,0.0018818130483850837,True,,58.0
50838,B4RNM9:50838,0,100,98.0,0.0,,-4.53848,-17.661820311457717,-118137.31063568735,-118144.78135126526,-118167.76674655841,172.27879391352556,530.0558075632412,684.6727811653091,1000,166,21,0.026842767372727394,False,,62.0
80789,B4RNM9:80789,0,31,102.0,0.0,,-7.67022,-46.050559007023445,-46114.117718241294,-46115.66390414662,-46116.33838468324,35.65589402477193,15.553890675499131,5.159225693247619,699,153,4,0.0017075386131182313,True,,12.0
122856,B4RNM9:122856,0,36,106.0,0.0,,-8.29279,-32.785969477675366,-52068.51106184845,-52069.71192637639,-52069.814292634954,27.692593884700905,2.360622001876715,-2.7327535910977456,363,108,7,0.001968615921214223,True,,7.0
140320,B4RNM9:140320,0,26,110.0,0.0,,-6.4576,-57.46449353190922,-50942.76658314852,-50944.903313803035,-50945.025435460884,49.274179459579045,2.8161923319759476,-5.3741217403542265,245,254,5,0.0015342639526352286,True,,5.0
77986,B4RNM9:77986,0,29,114.0,0.0,,-8.95752,-40.932202637073246,-35576.3330250397,-35577.92956160953,-35578.05385387466,36.81700793202935,2.8662477249842695,-1.2489469800596282,156,265,5,0.0019933306612074375,True,,8.0
5671,B4RNM9:5671,0,45,118.0,0.0,,-8.22834,-27.612914422283183,-49348.01108368745,-49351.80185343468,-49351.942740570936,87.4172270707587,3.248934544402152,63.05324719287767,610,257,4,0.0018665058305487037,True,,45.0
4333,B4RNM9:4333,0,42,122.0,0.0,,-8.19298,-35.284801070131,-50757.04843717738,-50759.98760925993,-50760.59836351408,67.77891839209944,14.084327690588848,46.57844501255729,1000,300,8,0.13262730836868286,False,,38.0
118755,B4RNM9:118755,0,39,126.0,0.0,,-9.45391,-27.33150585478409,-60911.63472754283,-60914.80718850164,-60915.21363531723,73.15868768147249,9.37288623156353,55.20006805825193,279,300,6,0.0018167149974033237,True,,42.0
74084,B4RNM9:74084,0,41,130.0,0.0,,-7.80151,-34.2807397739202,-54625.317440766645,-54627.58688407141,-54627.83048606908,52.33460587842161,5.617595518827302,23.67146162332871,423,220,10,0.001683074631728232,True,,23.0
131296,B4RNM9:131296,0,27,134.0,0.0,,-7.82039,-30.39053032493301,-43305.8312966341,-43306.87931841995,-43307.635562596166,24.16795652011116,17.43940499718536,11.216831192363511,678,126,6,0.0018194080330431461,True,,14.0
14488,B4RNM9:14488,0,108,138.0,0.0,,-6.3797,-110.02484241920864,-113410.9840647737,-113418.74520231385,-113430.40515560612,178.97608346456317,268.88491059917754,337.8361516445321,1000,34,53,0.04245380312204361,False,,61.0
102928,B4RNM9:102928,0,35,142.0,0.0,,-8.79261,-53.66575960101612,-50223.572884651294,-50225.68240104209,-50226.120041147966,48.64660362942042,10.09222059415524,5.073064622559539,897,62,7,0.001848698710091412,True,,11.0
9457,B4RNM9:9457,0,35,146.0,0.0,,-7.2808,-44.69345223990356,-42139.5446183047,-42142.210670208064,-42142.67316563523,61.48061743637428,10.665397919557021,27.452563116027747,775,223,6,0.001864470075815916,True,,27.0
142997,B4RNM9:142997,0,24,150.0,0.0,,-6.76914,-27.883057328060083,-26111.458982434306,-26114.625733603592,-26114.905330545746,73.02701680700521,6.447658657817486,51.59161813676261,346,182,4,0.0017594154924154282,True,,40.0
91263,B4RNM9:91263,0,39,154.0,0.0,,-7.76344,-29.36152141042914,-42009.07850253178,-42010.68136714008,-42011.29421181118,36.962935965698605,14.132533850662318,21.733948405931784,578,80,1,0.0018001144053414464,True,,19.0
99922,B4RNM9:99922,0,34,158.0,0.0,,-7.28805,-30.82677623709719,-65210.21611156616,-65212.81884779372,-65213.2692102042,60.02052326621485,10.385603907903269,39.57935093702093,997,300,4,0.001776951365172863,True,,36.0
30908,B4RNM9:30908,0,36,162.0,0.0,,-8.2073,-18.08550451182659,-43840.5186340144,-43842.625947015535,-43843.59443241255,48.595792256770025,22.333803821178154,52.84409156612159,628,52,6,0.0019009290263056755,True,,41.0
90039,B4RNM9:90039,0,33,166.0,0.0,,-7.92143,-40.01898161589306,-51560.045209633034,-51560.77664640944,-51560.97261089727,16.86733276735516,4.519048444701155,-18.632600403836747,720,231,4,0.00185598514508456,True,,2.0
92490,B4RNM9:92490,0,42,170.0,0.0,,-8.91628,-46.272367880310775,-45435.86980458212,-45438.11097595367,-45438.69524155805,51.682639610202685,13.473484915645411,18.88375664553732,646,300,7,0.0018395009683445096,True,,17.0
63893,B4RNM9:63893,0,40,174.0,0.0,,-6.65618,-37.3845071781219,-119801.69796173222,-119804.39668173996,-119807.09722215666,62.233961819981495,62.275941447815555,87.12539608967515,997,39,13,0.0018181154737249017,True,,51.0
101684,B4RNM9:101684,0,41,178.0,0.0,,-9.64457,-31.02251432160403,-50700.66675152483,-50701.93290763375,-50703.23419836499,29.198253510923653,30.0084771492275,28.18421633854712,462,62,3,0.0018622714560478926,True,,28.0
13020,B4RNM9:13020,0,26,182.0,0.0,,-7.63006,-41.02129324959751,-29867.909088553766,-29869.27566927058,-29869.503601997578,31.514099984502298,5.256253553079962,-4.250939712015252,373,56,5,0.001983623718842864,True,,6.0
58399,B4RNM9:58399,0,34,186.0,0.0,,-7.71172,-41.9945444878398,-47188.761767502176,-47190.53445562893,-47190.70516378916,40.87915933572903,3.936623694204901,2.8212385420941257,319,222,5,0.0018776177894324064,True,,9.0
141816,B4RNM9:141816,0,43,190.0,0.0,,-8.00844,-27.573917730400424,-62466.071543729275,-62469.90483505944,-62470.515742957126,88.39779806793885,14.087870794733941,74.91175113227237,1000,245,10,0.005252818111330271,False,,47.0
102379,B4RNM9:102379,0,50,194.0,0.0,,-7.40032,-18.210481369028955,-68277.66397011561,-68281.44960581086,-68283.88764346176,87.29883301971071,56.22248386125674,125.3108355119385,784,41,9,0.0018801637925207615,True,,57.0
121875,B4RNM9:121875,0,35,198.0,0.0,,-8.02319,-13.653119824503124,-35932.51848023546,-35934.339054012606,-35934.59169269411,41.98342866696006,5.825986398778841,34.15629524123578,528,123,9,0.0019392268732190132,True,,35.0
49247,B4RNM9:49247,0,32,202.0,0.0,,-8.16591,-56.3141392144024,-55478.71954745757,-55480.73687466028,-55483.806280485645,46.52067044809279,70.78217984740581,60.9887110810962,513,139,5,0.0018149793613702059,True,,44.0
21479,B4RNM9:21479,0,35,206.0,0.0,,-7.37109,-35.767568348465865,-42592.51356159916,-42594.77716355869,-42595.0634349756,52.19990125722921,6.601575702182563,23.033908610945907,684,300,8,0.001619481947273016,True,,20.0
101132,B4RNM9:101132,0,28,210.0,0.0,,-9.11301,-41.46245059425028,-31483.475416606947,-31484.642833505863,-31484.74209513767,26.921273235718168,2.2890276080344636,-12.252149750497647,315,168,4,0.0014691867399960756,True,,4.0
91340,B4RNM9:91340,0,30,214.0,0.0,,-9.43454,-30.792066716587588,-32082.455109847844,-32084.489211201864,-32084.69220860577,46.907491566707264,4.681231342287019,20.796656192406694,266,49,6,0.0011255076387897134,True,,18.0
35215,B4RNM9:35215,0,22,218.0,0.0,,-6.24379,-18.946176249607436,-31905.712602893167,-31907.359225009663,-31907.53506540161,37.972008076401046,4.054975769081811,23.08080759587542,243,131,7,0.0019908221438527107,True,,21.0
99054,B4RNM9:99054,0,39,222.0,0.0,,-8.56736,-35.085547029339864,-42868.70159391148,-42870.485369604656,-42871.51557028347,41.13484469159735,23.756992028869334,29.80628969112682,559,38,11,0.0019108748529106379,True,,31.0
19285,B4RNM9:19285,0,35,226.0,0.0,,-7.83154,-43.55096148612966,-48320.75942678533,-48323.29289513087,-48324.08645589265,58.42316795977548,18.299945903448545,33.17215237709437,703,208,8,0.0014345416566357017,True,,34.0
66023,B4RNM9:66023,0,42,230.0,0.0,,-7.08964,-51.08464953381987,-80010.04401806158,-80013.23472365167,-80016.43528920424,73.57941887348753,73.80679501011326,96.30156434978092,993,300,11,0.001819148426875472,True,,53.0
96818,B4RNM9:96818,0,32,234.0,0.0,,-8.88903,-41.05381712485904,-47021.19281774263,-47021.614650107455,-47022.0010392877,9.727685425522033,8.910346172310943,-22.41578552702606,454,57,5,0.0019335630349814892,True,,1.0
108597,B4RNM9:108597,0,22,238.0,0.0,,-6.99875,-37.91789062907679,-44535.754851598555,-44537.50675868307,-44537.59601466534,40.39993711727115,2.0582918482551777,4.540338336449541,245,152,4,0.0019497978501021862,True,,10.0
129984,B4RNM9:129984,0,34,242.0,0.0,,-7.33694,-23.65491970432899,-43903.197747634025,-43905.07596844534,-43905.46686646784,43.312800855715665,9.014322544810279,28.672203696196952,795,145,8,0.001616341294720769,True,,29.0
91355,B4RNM9:91355,0,43,246.0,0.0,,-7.73173,-44.77587841971867,-77521.624810431,-77523.48096136004,-77528.81900673834,42.80385727975029,123.09825076836924,121.12622962840086,1000,85,11,0.012777636758983135,False,,55.0
